node.exe : Vercel CLI 54.14.2 (Node.js 24.16.0)
At C:\Users\91998\AppData\Roaming\npm\vercel.ps1:24 char:5
+     & "node$exe"  "$basedir/node_modules/vercel/dist/vc.js" $args
+     ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: (Vercel CLI 54.14.2 (Node.js 24.16.0):String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
 
Resolving deployment "yohomefix.com"
Fetching project "prj_vVfmOra3Ev7JDKr66tt7Vq15TuDG"
Fetching logs...
TIME         HOST           LEVEL                                                                          STATUS  MESSAGE   
07:05:03.39  yohomefix.com  info   ╬╡ GET /areas/porter/56280/leak-repair                                   404     (no messaΓÇª
07:05:03.38  yohomefix.com  info   ╬╡ GET /plumber-charleston-ut-water-softener-repair                      ---     (no messaΓÇª
07:05:02.90  yohomefix.com  info   ╬╡ GET /areas/appleton-mn/56208/faucet-repair                            ---     (no messaΓÇª
07:05:02.44  yohomefix.com  info   ╬╗ GET /plumber-dewitt-ar-drain-cleaning                                 ---     (no messaΓÇª
07:05:02.38  yohomefix.com  info   ╬╗ GET /areas/hills-mn/56138/whole-house-repiping                        200     (no messaΓÇª
07:05:02.38  yohomefix.com  info   ╬╗ GET /areas/danvers/56231/emergency                                    404     (no messaΓÇª
07:05:01.89  yohomefix.com  info   ╬╡ GET /areas/danvers-mn/56231/leak-repair                               200     (no messaΓÇª
07:05:01.38  yohomefix.com  info   ╬╗ GET /areas/benson-mn/56215/water-heater-repair                        200     (no messaΓÇª
07:05:01.37  yohomefix.com  info   ╬╗ GET /areas/hillsdale-ok/73743/water-softener-repair                   200     (no messaΓÇª
07:05:01.03  yohomefix.com  info   ╬╡ GET /areas/spencer/28159/sewer-line-repair                            404     (no messaΓÇª
07:05:00.97  yohomefix.com  info   ╬╡ GET /plumber-mount-summit-sump-pump-repair                            200     (no messaΓÇª
07:05:00.93  yohomefix.com  info   ╬╡ GET /areas/egg-harbor/54209/garbage-disposal-repair                   ---     (no messaΓÇª
07:05:00.92  yohomefix.com  info   ╬╡ GET /areas/dawson/56232/leak-repair                                   404     (no messaΓÇª
07:05:00.91  yohomefix.com  info   ╬╡ GET /areas/gorham/62940/pipe-burst-repair                             200     (no messaΓÇª
07:05:00.91  yohomefix.com  info   ╬╡ GET /areas/elsie/48866/sewer-line-repair                              ---     (no messaΓÇª
07:05:00.89  yohomefix.com  info   ╬╡ GET /areas/bryce-canyon-city/84776/toilet-repair                      404     (no messaΓÇª
