node.exe : Vercel CLI 54.14.2 (Node.js 24.16.0)
At line:1 char:1
+ & "C:\Program Files\nodejs/node.exe" "C:\Program Files\nodejs/node_mo ...
+ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: (Vercel CLI 54.14.2 (Node.js 24.16.0):String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
 
Retrieving projectΓÇª
Fetching logs...
TIME         HOST           LEVEL                                                              STATUS  MESSAGE          
03:26:49.32  yohomefix.com  info   ╬╗ GET /plumber-wellersburg-leak-repair                      200     (no message)     
03:26:48.94  yohomefix.com  info   ╬╡ GET /plumber-corinth-water-line-repair                    200     (no message)     
03:26:47.42  yohomefix.com  info   ╬╗ GET /plumber-north-belle-vernon-water-heater-repair       200     (no message)     
03:26:46.98  yohomefix.com  info   ╬╗ GET /plumber-pelahatchie-drain-cleaning                   200     (no message)     
03:26:42.21  yohomefix.com  info   ╬╗ GET /plumber-millersville-pa-water-line-repair            200     (no message)     
03:26:40.03  yohomefix.com  info   ╬╡ GET /plumber-roaring-spring-toilet-repair                 200     (no message)     
03:26:35.40  yohomefix.com  info   ╬╗ GET /plumber-tarentum-pipe-burst-repair                   200     (no message)     
03:26:30.88  yohomefix.com  info   ╬╗ GET /plumber-gluckstadt-pipe-burst-repair                 200     (no message)     
03:26:26.94  yohomefix.com  info   ╬╡ GET /plumber-rockhill-whole-house-repiping                200     (no message)     
03:26:24.06  yohomefix.com  info   ╬╗ GET /plumber-sandy-lake-drain-cleaning                    200     (no message)     
03:26:18.06  yohomefix.com  info   ╬╡ GET /plumber-decatur-ms-whole-house-repiping              200     (no message)     
03:26:15.25  yohomefix.com  info   ╬╗ GET /plumber-tunkhannock-water-heater-repair              200     (no message)     
03:26:14.09  yohomefix.com  info   ╬╡ GET /plumber-northern-cambria-drain-cleaning              200     (no message)     
03:26:12.78  yohomefix.com  info   ╬╗ GET /plumber-raleigh-ms-pipe-burst-repair                 200     (no message)     
03:26:11.90  yohomefix.com  info   ╬╗ GET /plumber-shamokin-dam-faucet-repair                   200     (no message)     
03:26:11.43  yohomefix.com  info   ╬╗ GET /plumber-kossuth-garbage-disposal-repair              200     (no message)     
03:26:10.28  yohomefix.com  info   ╬╗ GET /plumber-wilkinsburg-sewer-line-repair                200     (no message)     
03:26:06.28  yohomefix.com  info   ╬╡ GET /plumber-tionesta-slab-leak-repair                    200     (no message)     
03:26:03.49  yohomefix.com  info   ╬╡ GET /plumber-st-lawrence-water-heater-repair              200     (no message)     
03:26:03.04  yohomefix.com  info   ╬╡ GET /plumber-twilight-main-water-shutoff-valve-repair     200     (no message)     
03:26:02.21  yohomefix.com  info   ╬╡ GET /plumber-sherman-ms-drain-cleaning                    200     (no message)     
03:25:57.21  yohomefix.com  info   ╬╡ GET /plumber-shoemakersville-sewer-line-repair            200     (no message)     
03:25:57.16  yohomefix.com  info   ╬╡ GET /plumber-shippensburg-water-line-repair               200     (no message)     
03:25:56.75  yohomefix.com  info   ╬╗ GET /plumber-wyalusing-pipe-burst-repair                  200     (no message)     
03:25:55.89  yohomefix.com  info   ╬╡ GET /plumber-saltillo-whole-house-repiping                200     (no message)     
03:25:55.74  yohomefix.com  info   ╬╡ GET /plumber-gautier-emergency                            200     (no message)     
03:25:53.94  yohomefix.com  info   ╬╡ GET /plumber-pawtucket-faucet-repair                      200     (no message)     
